Date,open,high,low,close,volume,dividends,stock_splits,symbol
2024-09-06 00:00:00-04:00,520.099171833304,522.789970675333,496.54980060815546,498.5628967285156,14744500,0.0,0.0,META
2024-09-09 00:00:00-04:00,504.43279454160404,509.5851355172521,500.366700011185,503.0674743652344,11047800,0.0,0.0,META
2024-09-10 00:00:00-04:00,506.4259697861591,512.4254163234311,498.3237075508923,503.0674743652344,9899000,0.0,0.0,META
2024-09-11 00:00:00-04:00,505.27987554927915,511.3690110270433,493.9088076820539,510.0834045410156,10782500,0.0,0.0,META
2024-09-12 00:00:00-04:00,515.285585023477,524.9126549028794,513.4618127596613,523.806396484375,11970500,0.0,0.0,META
2024-09-13 00:00:00-04:00,518.5644702609947,525.7797554722289,515.3454506297038,522.829833984375,10321400,0.0,0.0,META
2024-09-16 00:00:00-04:00,523.2487487578231,532.7852130316696,516.1263711491835,531.96728515625,9527600,0.5,0.0,META
2024-09-17 00:00:00-04:00,536.2765732411165,540.7654956540217,529.2639105539961,534.999755859375,11690800,0.0,0.0,META
2024-09-18 00:00:00-04:00,535.7479547958741,542.8604084454137,532.5857751215418,536.6257934570312,10323500,0.0,0.0,META
2024-09-19 00:00:00-04:00,548.6460587400361,560.686353189847,545.1746449788143,557.7236328125,15647000,0.0,0.0,META
2024-09-20 00:00:00-04:00,558.6214872028946,563.1104098679178,554.9305830568934,559.9681396484375,22066800,0.0,0.0,META
2024-09-23 00:00:00-04:00,568.0980656176895,572.5670177481582,561.0254922344247,563.0205688476562,12830700,0.0,0.0,META
2024-09-24 00:00:00-04:00,565.2850274737618,566.3524008193639,552.8257831664986,561.9432983398438,12993000,0.0,0.0,META
2024-09-25 00:00:00-04:00,562.6614876784074,575.4599216096932,562.3322829789138,566.9110107421875,16543400,0.0,0.0,META
2024-09-26 00:00:00-04:00,574.3127309639464,575.9786638345628,560.9656630584283,566.4421997070312,14400800,0.0,0.0,META
2024-09-27 00:00:00-04:00,568.6965630840433,569.4347925727498,563.1203580570185,565.9633178710938,9398400,0.0,0.0,META
2024-09-30 00:00:00-04:00,566.3025009877178,573.2652987881467,563.409615584696,571.0308227539062,12792300,0.0,0.0,META
2024-10-01 00:00:00-04:00,576.5571347751577,581.6046758543246,568.6965285417654,575.0508422851562,15259300,0.0,0.0,META
2024-10-02 00:00:00-04:00,573.4448436501182,574.5820519068944,567.9384737210793,571.39990234375,6524700,0.0,0.0,META
2024-10-03 00:00:00-04:00,568.7464602798791,581.9239016583299,567.3299121210531,581.3353881835938,11581000,0.0,0.0,META
2024-10-04 00:00:00-04:00,582.2930569666543,595.3807555940912,579.9987308779406,594.4730224609375,14169500,0.0,0.0,META
2024-10-07 00:00:00-04:00,596.747372331818,601.4657702066983,582.6022856022474,583.3405151367188,12014200,0.0,0.0,META
2024-10-08 00:00:00-04:00,588.2384070139852,592.0988756559179,584.5275325974134,591.4305419921875,7857400,0.0,0.0,META
2024-10-09 00:00:00-04:00,592.5278105516344,592.9268502562229,580.1782805790215,589.056396484375,9529700,0.0,0.0,META
2024-10-10 00:00:00-04:00,586.123605891141,588.7770310687573,581.0860494842024,582.392822265625,7740400,0.0,0.0,META
2024-10-11 00:00:00-04:00,583.3904108975593,589.7547108844743,581.275634319108,588.497802734375,8587100,0.0,0.0,META
2024-10-14 00:00:00-04:00,592.7571861404907,598.6227162819703,588.5077240774983,588.966552734375,8252000,0.0,0.0,META
2024-10-15 00:00:00-04:00,588.7071598322343,589.156064231629,578.7118677482224,584.8267822265625,9564200,0.0,0.0,META
2024-10-16 00:00:00-04:00,579.968753684265,580.6470723772935,572.6169017694289,575.3700561523438,11268400,0.0,0.0,META
2024-10-17 00:00:00-04:00,581.8940351157374,583.5299516595073,573.7840438446354,575.509765625,8701200,0.0,0.0,META
2024-10-18 00:00:00-04:00,579.669449225598,582.5323791150422,573.8338748522481,575.0508422851562,7694300,0.0,0.0,META
2024-10-21 00:00:00-04:00,574.6120550187865,575.8190374770412,567.7090456789956,573.744140625,8171900,0.0,0.0,META
2024-10-22 00:00:00-04:00,572.8762432408589,582.093548193358,570.7116021970829,580.5772705078125,8544500,0.0,0.0,META
2024-10-23 00:00:00-04:00,578.542260068393,583.5599069546555,561.1152951487072,562.3023681640625,14248400,0.0,0.0,META
2024-10-24 00:00:00-04:00,565.7339609361895,567.4796531462903,560.1377850921884,566.3823852539062,7184700,0.0,0.0,META
2024-10-25 00:00:00-04:00,572.5171859688598,579.859053715836,570.3126042657578,571.8388671875,11337900,0.0,0.0,META
2024-10-28 00:00:00-04:00,580.5672680485018,582.3129600056923,572.7066616790459,576.7366943359375,10925100,0.0,0.0,META
2024-10-29 00:00:00-04:00,578.7218967035824,592.2085737611511,573.9835895525686,591.819580078125,13019100,0.0,0.0,META
2024-10-30 00:00:00-04:00,599.5005337173036,599.720023798207,587.9291140679284,590.3431396484375,26864900,0.0,0.0,META
2024-10-31 00:00:00-04:00,583.5598373671974,588.4477988204719,561.6239824528758,566.1827392578125,26838400,0.0,0.0,META
2024-11-01 00:00:00-04:00,566.2127594396933,572.2578397384902,561.1752026715145,565.7638549804688,15303200,0.0,0.0,META
2024-11-04 00:00:00-05:00,562.7113074497555,567.2900348471242,556.5166338287846,559.2997436523438,12064600,0.0,0.0,META
2024-11-05 00:00:00-05:00,565.9034973845316,572.0682771206308,565.2750433492338,571.0208740234375,9775400,0.0,0.0,META
2024-11-06 00:00:00-05:00,561.3646904544983,571.5894582504264,553.8033329293451,570.6417846679688,18305400,0.0,0.0,META
2024-11-07 00:00:00-05:00,575.4699283255658,593.3358138498232,573.7940711601258,590.2434692382812,14653700,0.0,0.0,META
2024-11-08 00:00:00-05:00,590.0838179044933,591.6399753063421,583.0811400386289,587.8892822265625,9415700,0.0,0.0,META
2024-11-11 00:00:00-05:00,584.9165858809725,585.5550250521813,575.0908572591889,581.7344360351562,10209100,0.0,0.0,META
2024-11-12 00:00:00-05:00,587.0911844415632,598.1838057554388,578.9512984910941,583.38037109375,16287700,0.0,0.0,META
2024-11-13 00:00:00-05:00,581.1758262079337,584.1983967513873,573.7541381583131,578.572265625,10757600,0.0,0.0,META
2024-11-14 00:00:00-05:00,575.5796174336194,579.3303713026751,571.5994492314262,575.7391967773438,11053700,0.0,0.0,META
2024-11-15 00:00:00-05:00,569.8137625280326,571.1604756789561,550.1423377186745,552.7160034179688,17712900,0.0,0.0,META
2024-11-18 00:00:00-05:00,555.6686719313511,558.5216775324895,548.7358299630966,553.0352172851562,14327300,0.0,0.0,META
2024-11-19 00:00:00-05:00,550.5014811986825,560.0479302018812,549.2445731772403,559.7088012695312,9522400,0.0,0.0,META
2024-11-20 00:00:00-05:00,561.5442177129146,564.9557815891732,552.8357279952656,564.1278686523438,9797300,0.0,0.0,META
2024-11-21 00:00:00-05:00,568.1180829944603,568.596881938184,547.698440504,561.7039184570312,11154700,0.0,0.0,META
2024-11-22 00:00:00-05:00,562.1627281992892,562.4420681636524,553.2248234982168,557.7636108398438,9164000,0.0,0.0,META
2024-11-25 00:00:00-05:00,560.7162112399558,571.180438350859,555.020306948436,563.7188110351562,13599800,0.0,0.0,META
2024-11-26 00:00:00-05:00,564.606695691197,576.0783865047108,563.8086772028907,572.1281127929688,10356600,0.0,0.0,META
2024-11-27 00:00:00-05:00,573.4748236432217,573.5645679971382,562.7113461243875,567.798828125,7200200,0.0,0.0,META
2024-11-29 00:00:00-05:00,567.5992780397249,577.0360120325538,565.5044720177931,572.9061889648438,7130500,0.0,0.0,META
2024-12-02 00:00:00-05:00,576.0783868240748,593.036538470844,574.1531451491893,591.3706665039062,12522400,0.0,0.0,META
2024-12-03 00:00:00-05:00,593.5352905826334,612.6880381868189,589.7945219445076,612.139404296875,14907200,0.0,0.0,META
2024-12-04 00:00:00-05:00,611.4510543153851,616.2591958818068,603.6103575687033,612.26904296875,14697000,0.0,0.0,META
2024-12-05 00:00:00-05:00,615.5609923152704,618.3740578152988,605.5556532734184,607.4310302734375,8081200,0.0,0.0,META
2024-12-06 00:00:00-05:00,608.598164102458,628.2396979764825,607.0320823658618,622.2345581054688,16935500,0.0,0.0,META
2024-12-09 00:00:00-05:00,622.3840671657603,624.8580035041053,604.6777626799444,612.0595703125,11426000,0.0,0.0,META
2024-12-10 00:00:00-05:00,616.0397330552775,624.0499946072388,611.2315912762198,617.79541015625,10938900,0.0,0.0,META
2024-12-11 00:00:00-05:00,621.835418815051,636.8284480526352,619.9999825164779,631.1224975585938,10837200,0.0,0.0,META
2024-12-12 00:00:00-05:00,629.9454567515796,635.0927277561048,625.6660392252307,629.2371826171875,7474700,0.0,0.0,META
2024-12-13 00:00:00-05:00,625.6759594031354,629.5265036127585,615.3714323360788,618.8228759765625,8453300,0.0,0.0,META
2024-12-16 00:00:00-05:00,628.9361065383608,630.1042117262369,617.5550328463455,623.2056274414062,10885600,0.5,0.0,META
2024-12-17 00:00:00-05:00,625.1324029345234,631.3221415597952,615.5183552206975,618.41357421875,12897800,0.0,0.0,META
2024-12-18 00:00:00-05:00,619.9709830820838,626.3204297339289,595.3318859457509,596.200439453125,17075500,0.0,0.0,META
2024-12-19 00:00:00-05:00,609.378580008499,610.5067124391835,594.0140670778993,594.5831298828125,14958100,0.0,0.0,META
2024-12-20 00:00:00-05:00,589.6013973957005,602.1106028930976,579.0389119066372,584.2802124023438,48989400,0.0,0.0,META
2024-12-23 00:00:00-05:00,588.6230024208112,600.0940145583529,585.2785777785421,598.8560180664062,10205800,0.0,0.0,META
2024-12-24 00:00:00-05:00,601.7212257007668,606.9825124772965,598.286984494369,606.742919921875,4726100,0.0,0.0,META
2024-12-26 00:00:00-05:00,604.4766951738098,605.2953437391651,597.9475539437108,602.3502197265625,6081400,0.0,0.0,META
2024-12-27 00:00:00-05:00,598.416678513708,600.8526375767375,588.8226180671015,598.8160400390625,8084200,0.0,0.0,META
2024-12-30 00:00:00-05:00,587.7743898032761,595.9508206949702,584.6096598318045,590.26025390625,7025900,0.0,0.0,META
2024-12-31 00:00:00-05:00,591.2886030654797,592.9857373463826,582.8825114890158,584.539794921875,6019500,0.0,0.0,META
2025-01-02 00:00:00-05:00,588.7428251240897,603.9076582572335,586.8460099187374,598.2470703125,12682300,0.0,0.0,META
2025-01-03 00:00:00-05:00,603.7579022533532,608.4900381657736,595.4217019215157,603.6281127929688,11436800,0.0,0.0,META
2025-01-06 00:00:00-05:00,610.8162059478007,629.9444307411353,604.6164740709102,629.15576171875,14560800,0.0,0.0,META
2025-01-07 00:00:00-05:00,630.6532638258104,631.0525644518098,607.2221227274762,616.8661499023438,12071500,0.0,0.0,META
2025-01-08 00:00:00-05:00,612.383620674881,615.4185614591353,601.7911551332733,609.7080078125,10085800,0.0,0.0,META
2025-01-10 00:00:00-05:00,609.0191819848814,628.8661838676574,596.3502074506945,614.8394775390625,19256600,0.0,0.0,META
2025-01-13 00:00:00-05:00,606.0939572328726,607.9608536027637,597.4583276083107,607.3219604492188,10785000,0.0,0.0,META
2025-01-14 00:00:00-05:00,604.0673361055156,604.4866230552518,587.5746921637277,593.2652587890625,13598000,0.0,0.0,META
2025-01-15 00:00:00-05:00,609.1988286085332,621.4285288457229,605.4949546004538,616.0973510742188,15524300,0.0,0.0,META
2025-01-16 00:00:00-05:00,610.4867291216179,615.228858252162,608.699717132881,610.2870483398438,8355300,0.0,0.0,META
2025-01-17 00:00:00-05:00,623.0159156407722,623.9343741078126,602.6696811223908,611.754638671875,17280600,0.0,0.0,META
2025-01-21 00:00:00-05:00,616.8062626104474,620.4701642986823,608.0008701831367,615.4385375976562,11674000,0.0,0.0,META
2025-01-22 00:00:00-05:00,622.2671771241828,632.6499686545925,618.4035946049794,622.4668579101562,12274000,0.0,0.0,META
2025-01-23 00:00:00-05:00,626.3204214724742,635.5451006249901,620.1207507212021,635.3953857421875,9910200,0.0,0.0,META
2025-01-24 00:00:00-05:00,635.3455242550245,650.9196510412994,633.1491574174672,646.4171142578125,19065300,0.0,0.0,META
2025-01-27 00:00:00-05:00,625.5716701424085,662.7699387361127,624.0641625170977,658.7865600585938,28399200,0.0,0.0,META
2025-01-28 00:00:00-05:00,664.8964323040908,681.4489761638175,658.3772233216083,673.212646484375,20950100,0.0,0.0,META
2025-01-29 00:00:00-05:00,673.8814972952861,679.921460010166,664.5669404267016,675.3690185546875,21377800,0.0,0.0,META
2025-01-30 00:00:00-05:00,695.6653687628108,709.6121910679191,674.9796703493296,685.8616333007812,29322900,0.0,0.0,META
2025-01-31 00:00:00-05:00,689.8550164836016,704.1313092688893,684.4440144578032,688.0380249023438,19303900,0.0,0.0,META
2025-02-03 00:00:00-05:00,674.7899220338277,702.8334008769439,674.1310425314721,696.3042602539062,21415700,0.0,0.0,META
2025-02-04 00:00:00-05:00,701.3359302823354,706.5373190467258,690.4639608100931,703.0231323242188,13826300,0.0,0.0,META
2025-02-05 00:00:00-05:00,702.3842062935471,716.950057491736,697.8517510044364,703.7020263671875,17778200,0.0,0.0,META
2025-02-06 00:00:00-05:00,704.710319919996,717.7087645079753,702.3342588461929,710.8101806640625,13080700,0.0,0.0,META
2025-02-07 00:00:00-05:00,715.6121886937868,723.8086059554087,710.5705691640067,713.3359985351562,16427100,0.0,0.0,META
2025-02-10 00:00:00-05:00,717.3692936641316,720.0049336246739,710.1512937758902,716.2112426757812,12904300,0.0,0.0,META
2025-02-11 00:00:00-05:00,712.137995992511,722.4608279084838,708.8634018884771,718.6072387695312,12998000,0.0,0.0,META
2025-02-12 00:00:00-05:00,714.1147251974435,725.8951602371656,711.4191869503326,724.1780395507812,12016500,0.0,0.0,META
2025-02-13 00:00:00-05:00,720.3244703269909,727.7920565662597,716.8501952061899,727.352783203125,12569100,0.0,0.0,META
2025-02-14 00:00:00-05:00,724.9367602663773,739.6822441199437,724.4176024364068,735.4492797851562,16901200,0.0,0.0,META
2025-02-18 00:00:00-05:00,734.7803990216926,735.778741955146,705.2693843461711,715.1829223632812,21938700,0.0,0.0,META
2025-02-19 00:00:00-05:00,702.9332911577684,705.8285102693987,694.2377625113465,702.6038818359375,17535500,0.0,0.0,META
2025-02-20 00:00:00-05:00,696.1245577152213,704.4606964506946,692.4905749812318,693.6885986328125,12587400,0.0,0.0,META
2025-02-21 00:00:00-05:00,695.425797183343,702.7036958550482,681.2293277685575,682.4173583984375,15660400,0.0,0.0,META
2025-02-24 00:00:00-05:00,685.14283732043,686.1311871035267,661.3523074705995,667.0228881835938,15677000,0.0,0.0,META
2025-02-25 00:00:00-05:00,664.8664584221042,666.8931239603137,640.7964233177016,656.4105224609375,20579700,0.0,0.0,META
2025-02-26 00:00:00-05:00,658.5569724881091,681.878249924817,656.9096821941056,672.5836791992188,14488700,0.0,0.0,META
2025-02-27 00:00:00-05:00,681.3191348778171,687.5088731407933,656.4803582651627,657.1492309570312,12500000,0.0,0.0,META
2025-02-28 00:00:00-05:00,656.9495749111169,668.5203965483279,641.53515727814,667.0927734375,17534200,0.0,0.0,META
2025-03-03 00:00:00-05:00,672.5637354172513,680.1211995819364,649.7616143866145,653.964599609375,10843800,0.0,0.0,META
2025-03-04 00:00:00-05:00,644.4403937893221,648.6733583211899,622.6166306329542,638.9395141601562,21495200,0.0,0.0,META
2025-03-05 00:00:00-05:00,639.9378651352356,658.407210696861,636.6033726931404,655.3822021484375,13770000,0.0,0.0,META
2025-03-06 00:00:00-05:00,646.9262151408363,649.4819705904519,623.0757880479771,626.8894653320312,13446500,0.0,0.0,META
2025-03-07 00:00:00-05:00,624.3337324581125,633.7381060863794,599.6147510017424,624.6232299804688,21375700,0.0,0.0,META
2025-03-10 00:00:00-04:00,607.0623983614838,609.0989960212393,585.8975158632896,596.9990844726562,21999900,0.0,0.0,META
2025-03-11 00:00:00-04:00,594.0639893708412,613.911053065773,592.3468686608835,604.7063598632812,17401500,0.0,0.0,META
2025-03-12 00:00:00-04:00,628.8562796545592,632.2805888301948,608.3402822710135,618.5333862304688,15747000,0.0,0.0,META
2025-03-13 00:00:00-04:00,619.2222371114077,619.4718228579259,585.5381545107681,589.6613159179688,16480300,0.0,0.0,META
2025-03-14 00:00:00-04:00,602.3365152554182,608.3918534867013,594.3227230343585,607.1328125,12364500,0.525,0.0,META
2025-03-17 00:00:00-04:00,606.9929657834423,612.6285830204243,597.5402173129962,604.4349365234375,15473900,0.0,0.0,META
2025-03-18 00:00:00-04:00,599.5886327329754,599.7884911584124,574.2181394777045,581.9122314453125,20297700,0.0,0.0,META
2025-03-19 00:00:00-04:00,583.8308244880561,591.8646212382527,574.3281261859494,583.6109619140625,20537500,0.0,0.0,META
2025-03-20 00:00:00-04:00,582.3119393939553,609.7308438672675,579.0644382419948,585.5494384765625,24336500,0.0,0.0,META
2025-03-21 00:00:00-04:00,582.9714123876403,597.0805511513034,580.5033407556499,595.7915649414062,25015900,0.0,0.0,META
2025-03-24 00:00:00-04:00,614.4971845902405,622.0613721273024,611.7293556256241,618.3742065429688,15741300,0.0,0.0,META
2025-03-25 00:00:00-04:00,626.2781574491432,633.3926787229344,620.7024302695025,625.8284912109375,15312500,0.0,0.0,META
2025-03-26 00:00:00-04:00,624.4095939343313,626.2681493134669,606.1436184781687,610.51025390625,12609800,0.0,0.0,META
2025-03-27 00:00:00-04:00,601.5371280983636,613.7777091933885,599.6385645944567,602.11669921875,10436500,0.0,0.0,META
2025-03-28 00:00:00-04:00,599.8484555988796,601.2873509097175,573.4787306326517,576.2965698242188,17602800,0.0,0.0,META
2025-03-31 00:00:00-04:00,563.0667717382947,578.2550979207184,552.8746014719162,575.9168701171875,21124700,0.0,0.0,META
2025-04-01 00:00:00-04:00,570.4011214763917,589.4564053353316,569.5617404976803,585.5494384765625,12836600,0.0,0.0,META
2025-04-02 00:00:00-04:00,574.4679338866476,592.2042861901492,572.9191378549733,583.4810180664062,13470800,0.0,0.0,META
2025-04-03 00:00:00-04:00,545.7999926198693,552.1351447500087,529.8922502799351,531.2112426757812,34777500,0.0,0.0,META
2025-04-04 00:00:00-04:00,506.2304804799959,517.601735849335,493.8200466701195,504.3419494628906,38589800,0.0,0.0,META
2025-04-07 00:00:00-04:00,484.7270437213071,538.9553080099114,481.5294917990848,515.8530883789062,36606100,0.0,0.0,META
2025-04-08 00:00:00-04:00,542.8323258955619,547.009104812121,502.4733648379141,510.05755615234375,28034200,0.0,0.0,META
2025-04-09 00:00:00-04:00,508.8784288376245,587.4380062391494,501.7239302560322,585.3196411132812,39216600,0.0,0.0,META
2025-04-10 00:00:00-04:00,575.0475586127349,580.8530894965206,534.8884538902387,545.8699951171875,28173500,0.0,0.0,META
2025-04-11 00:00:00-04:00,535.0982987413933,546.9791721039168,528.1836360553218,543.152099609375,17642300,0.0,0.0,META
2025-04-14 00:00:00-04:00,555.7423695383274,557.3411759652797,527.8738592202099,531.0713500976562,14130900,0.0,0.0,META
2025-04-15 00:00:00-04:00,531.7009039388483,537.526438963531,517.1021506137689,521.1190795898438,15558700,0.0,0.0,META
2025-04-16 00:00:00-04:00,508.1190429485272,512.9752917109025,495.248940829508,501.9237976074219,18735100,0.0,0.0,META
2025-04-17 00:00:00-04:00,504.8615423906665,506.90995406615434,497.62711856756914,501.0944519042969,14593500,0.0,0.0,META
2025-04-21 00:00:00-04:00,490.95223888134063,493.1205839444646,479.431104674804,484.2873840332031,16166000,0.0,0.0,META
2025-04-22 00:00:00-04:00,491.49181764891443,506.4902868701918,485.98604429039705,499.8953552246094,17399400,0.0,0.0,META
2025-04-23 00:00:00-04:00,528.1236539391821,534.9284154373055,516.1228784114317,519.8699951171875,18173900,0.0,0.0,META
2025-04-24 00:00:00-04:00,518.3311552024028,533.4895356675911,517.1021204034743,532.7401123046875,13910000,0.0,0.0,META
2025-04-25 00:00:00-04:00,546.3795728163933,549.4372176521805,535.8376965321478,546.8492431640625,17098900,0.0,0.0,META
2025-04-28 00:00:00-04:00,555.2128099483461,558.0605943260673,540.1743933621875,549.3173217773438,15179000,0.0,0.0,META
2025-04-29 00:00:00-04:00,545.5802193870614,556.1421001835268,543.7016599064505,554.0137329101562,11835000,0.0,0.0,META
2025-04-30 00:00:00-04:00,537.9860554602953,548.6777795753518,529.0928741621841,548.577880859375,29244000,0.0,0.0,META
2025-05-01 00:00:00-04:00,591.6247987166439,592.4941249415356,570.0613733373625,571.7700805664062,31159000,0.0,0.0,META
2025-05-02 00:00:00-04:00,583.0114624189366,603.8754149154345,577.8854014442142,596.56103515625,24739300,0.0,0.0,META
2025-05-05 00:00:00-04:00,590.765405664398,602.7462382701667,587.5978600254365,598.8092651367188,13887700,0.0,0.0,META
2025-05-06 00:00:00-04:00,592.0744779246842,595.5717870403006,586.1290402304902,586.8584594726562,10600700,0.0,0.0,META
2025-05-07 00:00:00-04:00,589.9060821921285,602.6163340287609,586.2189168396308,596.3511352539062,13139100,0.0,0.0,META
2025-05-08 00:00:00-04:00,605.8238341716766,610.8299920094227,596.1612859928888,597.5502319335938,14622800,0.0,0.0,META
2025-05-09 00:00:00-04:00,603.2558317407384,606.5033331458584,591.2551162399334,592.0344848632812,10427300,0.0,0.0,META
2025-05-12 00:00:00-04:00,630.434887813048,639.8976383332824,620.5525382829127,638.9383544921875,21965100,0.0,0.0,META
2025-05-13 00:00:00-04:00,645.0436488654467,660.4118286945162,642.335771505551,655.525634765625,18570800,0.0,0.0,META
2025-05-14 00:00:00-04:00,660.7016415387022,662.1604799651236,653.8069223034624,658.85302734375,12348200,0.0,0.0,META
2025-05-15 00:00:00-04:00,653.7769769402204,656.8046155684391,638.0890359072837,643.3849487304688,14341800,0.0,0.0,META
2025-05-16 00:00:00-04:00,637.4695422101522,639.9476160073406,625.6686244756826,639.8477172851562,18519000,0.0,0.0,META
2025-05-19 00:00:00-04:00,627.7669935255635,642.5056535406882,627.3173272935575,639.9376220703125,9592400,0.0,0.0,META
2025-05-20 00:00:00-04:00,635.521040610427,638.8584386405468,631.7739236379011,636.6101684570312,6743500,0.0,0.0,META
2025-05-21 00:00:00-04:00,631.304243948337,646.1128573238404,629.6854943191497,635.0114135742188,11464600,0.0,0.0,META
2025-05-22 00:00:00-04:00,633.5624844477077,642.7554230220385,630.2250866339274,636.08056640625,8228400,0.0,0.0,META
2025-05-23 00:00:00-04:00,623.5202359878101,631.9637513811242,622.1712983340897,626.577880859375,8454100,0.0,0.0,META
2025-05-27 00:00:00-04:00,634.9214503428936,642.5855973216567,632.2635222678258,641.826171875,9508400,0.0,0.0,META
2025-05-28 00:00:00-04:00,642.1059170723001,650.3795803263449,642.0559677120978,643.085205078125,9042900,0.0,0.0,META
2025-05-29 00:00:00-04:00,651.1490397001155,652.8177387372123,639.0083561535087,644.5540771484375,8858800,0.0,0.0,META
2025-05-30 00:00:00-04:00,642.0060336659102,648.9106942904369,632.2935358628563,646.9921875,16241000,0.0,0.0,META
2025-06-02 00:00:00-04:00,643.8945882353455,672.7423872324788,643.7646833041948,670.3842163085938,15766300,0.0,0.0,META
2025-06-03 00:00:00-04:00,670.933780241162,675.0606098458437,664.5187332165345,666.3372802734375,11585000,0.0,0.0,META
2025-06-04 00:00:00-04:00,668.8054003474581,688.4702620523693,668.0559769852821,687.4210815429688,14031900,0.0,0.0,META
2025-06-05 00:00:00-04:00,691.128193299702,693.8461337530863,681.7254549732214,684.0936279296875,13083100,0.0,0.0,META
2025-06-06 00:00:00-04:00,695.634728988938,702.2696384274917,691.3380472640042,697.173583984375,11728000,0.0,0.0,META
2025-06-09 00:00:00-04:00,697.9230086279447,704.6478147285023,693.4064643289632,693.5263671875,12773200,0.0,0.0,META
2025-06-10 00:00:00-04:00,700.8107438516906,702.6893032959509,691.0282928322797,701.8599853515625,10850100,0.0,0.0,META
2025-06-11 00:00:00-04:00,703.1689726406868,708.3249785260691,691.4579518801445,693.6063232421875,9582500,0.0,0.0,META
2025-06-12 00:00:00-04:00,692.7669528666453,694.8453707616588,686.471808739605,692.826904296875,7322700,0.0,0.0,META
2025-06-13 00:00:00-04:00,687.4210820231808,694.0359873588837,680.4864154008052,682.344970703125,9274400,0.0,0.0,META
2025-06-16 00:00:00-04:00,699.3300170898438,707.1500244140625,693.510009765625,702.1199951171875,13720300,0.525,0.0,META
2025-06-17 00:00:00-04:00,702.0,705.969970703125,696.0599975585938,697.22998046875,10066100,0.0,0.0,META
2025-06-18 00:00:00-04:00,698.1799926757812,701.5900268554688,694.9000244140625,695.77001953125,10068300,0.0,0.0,META
2025-06-20 00:00:00-04:00,700.75,701.8200073242188,678.6699829101562,682.3499755859375,22538600,0.0,0.0,META
2025-06-23 00:00:00-04:00,683.6900024414062,699.0499877929688,678.75,698.530029296875,11080100,0.0,0.0,META
2025-06-24 00:00:00-04:00,704.8900146484375,713.1900024414062,702.1099853515625,712.2000122070312,13823200,0.0,0.0,META
